filename,classe,lum_interieur_masque,lum_exterieur_masque,surface_masque,variance_laplacien
Normal-1346.png,Normal,137.555,10.9485,0.176217,1956.1597
Normal-1347.png,Normal,137.1131,10.8467,0.251015,2299.2064
Normal-1348.png,Normal,136.7404,10.9537,0.158936,1593.9718
Normal-1349.png,Normal,135.8476,10.9227,0.20587,2111.8175
Normal-135.png,Normal,138.3606,10.9301,0.173197,1791.9058
Normal-1350.png,Normal,137.8404,10.8283,0.288487,2440.0241
Normal-1351.png,Normal,136.7972,10.9068,0.198208,1866.8121
Normal-1352.png,Normal,137.5464,10.8625,0.239606,2062.7224
Normal-1353.png,Normal,137.5845,10.9186,0.179841,1857.5353
Normal-1354.png,Normal,134.654,10.8465,0.269303,2300.1562
Normal-1356.png,Normal,135.7906,10.8449,0.279046,2076.1009
Normal-1357.png,Normal,136.4309,10.8801,0.191732,1838.8551
Normal-1359.png,Normal,136.0059,10.8745,0.212,2028.4119
Normal-136.png,Normal,137.1632,10.9306,0.190512,1781.5077
Normal-1361.png,Normal,136.2992,10.9526,0.185389,1864.2646
Normal-1362.png,Normal,137.8178,10.9425,0.167716,1564.9625
Normal-1363.png,Normal,135.0623,10.8794,0.246977,2059.141
Normal-1365.png,Normal,135.9833,10.9046,0.189841,1993.1996
Normal-1367.png,Normal,137.4526,10.8444,0.240333,2111.2546
Normal-1368.png,Normal,135.4404,10.8883,0.201541,1978.5023
Normal-137.png,Normal,136.9452,10.8813,0.215725,1967.022
Normal-1370.png,Normal,136.8085,10.9384,0.15539,1723.7866
Normal-1371.png,Normal,138.1087,10.9259,0.223096,2072.7787
Normal-1373.png,Normal,135.8683,10.8052,0.271652,2355.5287
Normal-1374.png,Normal,133.8892,10.7442,0.389984,2665.2269
Normal-1375.png,Normal,137.1703,10.9668,0.175278,1672.7574
Normal-1376.png,Normal,134.7079,10.843,0.24578,2373.5071
Normal-1377.png,Normal,135.831,10.8922,0.195098,1774.7206
Normal-1378.png,Normal,134.5235,10.9322,0.164651,1651.5585
Normal-1379.png,Normal,136.8063,10.9133,0.191541,1889.2729
Normal-138.png,Normal,135.1442,10.8822,0.174372,1834.177
Normal-1380.png,Normal,134.9978,10.9088,0.193835,1937.6169
Normal-1381.png,Normal,139.0414,10.9505,0.165166,1615.0941
Normal-1382.png,Normal,137.1177,10.9079,0.231317,2297.2008
Normal-1383.png,Normal,137.9248,10.935,0.196676,1984.2342
Normal-1384.png,Normal,137.8055,10.9221,0.211642,1851.2617
Normal-1385.png,Normal,137.2092,10.9493,0.199975,1799.846
Normal-1386.png,Normal,137.915,10.8858,0.252067,2204.2815
Normal-1388.png,Normal,136.5315,10.9098,0.221373,2040.6105
Normal-139.png,Normal,136.414,10.9087,0.173779,1804.3628
Normal-1390.png,Normal,139.1387,10.9623,0.092963,1492.8466
Normal-1391.png,Normal,139.1103,10.9139,0.198812,1870.9668
Normal-1392.png,Normal,136.988,10.9402,0.151397,1645.233
Normal-1393.png,Normal,137.1504,10.9271,0.192895,1798.0779
Normal-1394.png,Normal,137.6734,10.8631,0.268375,2255.5781
Normal-1396.png,Normal,139.7103,10.924,0.195881,1906.9656
Normal-1398.png,Normal,136.7847,10.9271,0.187593,1725.3807
Normal-14.png,Normal,144.1394,10.8758,0.292637,2715.4239
Normal-140.png,Normal,136.0207,10.9343,0.168242,1647.2921
Normal-1400.png,Normal,136.7754,10.9239,0.173141,1842.6866
Normal-1401.png,Normal,137.112,10.9565,0.140535,1446.7803
Normal-1402.png,Normal,137.1707,10.9291,0.14747,1491.4435
Normal-1403.png,Normal,138.5728,10.8952,0.186754,2067.2041
Normal-1404.png,Normal,140.3866,10.9186,0.149506,1756.8752
Normal-1405.png,Normal,137.1354,10.8371,0.336909,2688.7156
Normal-1406.png,Normal,141.3966,10.8286,0.251037,2213.9606
Normal-1408.png,Normal,140.4588,10.8581,0.303766,2213.1654
Normal-1409.png,Normal,142.6717,10.8514,0.275914,2491.6344
Normal-141.png,Normal,135.7217,10.9176,0.212403,1829.096
Normal-1410.png,Normal,140.1081,10.8749,0.295321,2501.3106
Normal-1411.png,Normal,141.8019,10.9048,0.246082,2235.216
Normal-1413.png,Normal,138.8177,10.784,0.29135,2236.9684
Normal-1414.png,Normal,143.5486,10.8881,0.265769,2519.8645
Normal-1415.png,Normal,139.9378,10.8554,0.231955,2096.3187
Normal-1417.png,Normal,140.6873,10.8593,0.30522,2363.0805
Normal-1419.png,Normal,143.3749,10.8534,0.27163,2361.866
Normal-1421.png,Normal,139.2324,10.9063,0.314583,2187.1918
Normal-1422.png,Normal,142.4069,10.8258,0.290344,2643.4009
Normal-1423.png,Normal,139.8565,10.8955,0.240087,2159.0532
Normal-1424.png,Normal,138.7205,10.8093,0.354235,2333.4823
Normal-1425.png,Normal,140.4439,10.8465,0.363665,2690.9516
Normal-1427.png,Normal,139.4933,10.8425,0.277894,2331.3965
Normal-1428.png,Normal,140.0357,10.8662,0.277838,2258.0038
Normal-1429.png,Normal,136.9083,10.8337,0.276462,2370.4882
Normal-1431.png,Normal,139.7394,10.8462,0.308196,2463.3879
Normal-1432.png,Normal,142.15,10.8759,0.242727,2054.9157
Normal-1434.png,Normal,139.6497,10.8552,0.268755,2259.4227
Normal-1435.png,Normal,141.2424,10.8123,0.333576,2735.4786
Normal-1436.png,Normal,137.7299,10.7935,0.307032,2380.2573
Normal-1437.png,Normal,137.8368,10.7482,0.399548,2655.5643
Normal-1439.png,Normal,139.8054,10.8911,0.20719,1995.1996
Normal-144.png,Normal,137.6913,10.8782,0.233745,2151.051
Normal-1440.png,Normal,141.7691,10.8353,0.308677,2417.3643
Normal-1442.png,Normal,141.7902,10.9053,0.205154,2011.2865
Normal-1443.png,Normal,140.7687,10.8216,0.365734,2688.633
Normal-1444.png,Normal,139.7749,10.8449,0.266831,2150.8603
Normal-1445.png,Normal,142.873,10.8762,0.300064,2329.9621
Normal-1448.png,Normal,138.3896,10.9232,0.200624,1994.4589
Normal-1449.png,Normal,135.3305,10.8852,0.255758,2029.2253
Normal-145.png,Normal,135.9908,10.9354,0.171005,1863.9016
Normal-1451.png,Normal,142.5786,10.8704,0.241854,2148.511
Normal-1452.png,Normal,141.6616,10.9167,0.20577,1980.7394
Normal-1453.png,Normal,141.745,10.9459,0.19398,2007.7098
Normal-1454.png,Normal,140.3331,10.8755,0.251216,2063.9578
Normal-1455.png,Normal,142.7468,10.8692,0.209025,2018.7108
Normal-1456.png,Normal,141.3433,10.8526,0.283688,2534.1991
Normal-1457.png,Normal,139.6639,10.8616,0.294549,2547.5008
Normal-1458.png,Normal,140.8847,10.8685,0.255713,2458.044
Normal-1459.png,Normal,140.2743,10.8965,0.247156,2141.8863
Normal-146.png,Normal,137.4246,10.943,0.17709,1770.8939
Normal-1460.png,Normal,139.731,10.9215,0.240243,1935.8078
Normal-1461.png,Normal,140.9309,10.8678,0.263319,2187.3542
Normal-1462.png,Normal,141.5967,10.8799,0.21955,2197.9998
Normal-1463.png,Normal,141.4321,10.8454,0.247324,2018.4853
Normal-1464.png,Normal,138.2259,10.8439,0.303028,2595.4555
Normal-1466.png,Normal,139.4156,10.9541,0.101632,1536.6915
Normal-1469.png,Normal,143.1187,10.8987,0.221295,1935.2026
Normal-147.png,Normal,135.0465,10.8429,0.273308,2125.1368
Normal-1471.png,Normal,141.3854,10.9197,0.230836,2263.1388
Normal-1472.png,Normal,136.504,10.871,0.301574,2236.8094
Normal-1473.png,Normal,138.7768,10.9134,0.151363,1344.8132
Normal-1474.png,Normal,141.7219,10.9196,0.197492,2121.5326
Normal-1475.png,Normal,141.6644,10.8688,0.24351,2290.5006
Normal-1478.png,Normal,137.8823,10.7772,0.405242,2593.1852
Normal-1479.png,Normal,138.7909,10.9361,0.223935,1564.6087
Normal-1480.png,Normal,144.5482,10.8847,0.229919,2146.5879
Normal-1481.png,Normal,137.9208,10.7662,0.35626,2732.9101
Normal-1482.png,Normal,137.5462,10.8914,0.251071,2107.1403
Normal-1486.png,Normal,138.6722,10.9113,0.241787,2169.1214
Normal-1487.png,Normal,142.7175,10.8304,0.258118,1961.1439
Normal-1489.png,Normal,140.5311,10.9258,0.220803,2247.8284
Normal-149.png,Normal,135.7813,10.9219,0.194987,1939.8855
Normal-1490.png,Normal,141.9699,10.9127,0.19143,2008.2886
Normal-1491.png,Normal,143.1775,10.9086,0.246272,2113.4563
Normal-1492.png,Normal,135.5144,10.757,0.354985,2278.1938
Normal-1494.png,Normal,142.6606,10.8555,0.297525,2265.9427
Normal-1495.png,Normal,138.0973,10.8925,0.208488,2097.6064
Normal-1496.png,Normal,141.8511,10.914,0.174786,1908.6226
Normal-1497.png,Normal,141.7788,10.9145,0.244516,2182.9505
Normal-1499.png,Normal,144.702,10.927,0.238879,2172.5542
Normal-15.png,Normal,140.2987,10.8401,0.284762,2514.1489
Normal-150.png,Normal,137.0688,10.9241,0.18181,1938.0779
Normal-1500.png,Normal,138.0464,10.9376,0.145994,1820.8363
Normal-1501.png,Normal,138.3481,10.8362,0.347558,2408.6228
Normal-1502.png,Normal,142.4032,10.8193,0.339717,2635.9159
Normal-1503.png,Normal,140.4815,10.9176,0.232492,2122.0272
Normal-1504.png,Normal,144.7944,10.9195,0.20653,1935.7726
Normal-1508.png,Normal,141.5925,10.8566,0.255277,2191.9053
Normal-1509.png,Normal,142.0074,10.896,0.225367,1973.5394
Normal-151.png,Normal,137.3516,10.9615,0.12728,1714.2316
Normal-1512.png,Normal,138.1682,10.9082,0.266541,2137.975
Normal-1513.png,Normal,137.1079,10.9119,0.205635,1836.9185
Normal-1514.png,Normal,141.303,10.8851,0.215098,2034.6033
Normal-1516.png,Normal,141.5436,10.853,0.236261,2198.6083
Normal-1517.png,Normal,139.25,10.8505,0.291138,2484.4161
Normal-1519.png,Normal,142.3089,10.9045,0.212716,1765.7843
Normal-1520.png,Normal,142.8416,10.8363,0.246854,2287.2775
Normal-1521.png,Normal,138.7012,10.9322,0.232492,2110.1534
Normal-1524.png,Normal,141.2711,10.8442,0.290511,2480.7219
Normal-1525.png,Normal,138.2949,10.826,0.261507,2195.1864
Normal-1527.png,Normal,141.6638,10.8909,0.230579,2194.8113
Normal-1528.png,Normal,143.6119,10.8117,0.280892,2123.6319
Normal-1531.png,Normal,141.3112,10.8426,0.300366,2615.683
Normal-1532.png,Normal,141.5483,10.9089,0.156531,1601.4443
Normal-1534.png,Normal,136.3202,10.8509,0.248073,2247.84
Normal-1535.png,Normal,139.2308,10.8352,0.317189,2378.5683
Normal-1536.png,Normal,141.4395,10.8522,0.219427,1999.6968
Normal-1538.png,Normal,138.6695,10.8342,0.299024,2605.6527
Normal-1539.png,Normal,139.1489,10.8331,0.222112,2111.7283
Normal-154.png,Normal,137.4053,10.8765,0.255545,1871.3909
Normal-1540.png,Normal,141.7602,10.8497,0.284818,2463.6243
Normal-1542.png,Normal,140.7467,10.8689,0.282391,2447.2776
Normal-1543.png,Normal,142.5266,10.8791,0.238465,2238.0776
Normal-1544.png,Normal,139.5473,10.8735,0.271552,2502.5101
Normal-1548.png,Normal,142.2713,10.8373,0.255702,2055.2924
Normal-1549.png,Normal,140.0081,10.7645,0.314985,2763.9531
Normal-155.png,Normal,136.0464,10.9401,0.16181,1805.8124
Normal-1550.png,Normal,141.7029,10.8693,0.235456,2110.5051
Normal-1551.png,Normal,137.3409,10.837,0.335175,2221.1781
Normal-1552.png,Normal,139.9051,10.851,0.322826,2629.1991
Normal-1553.png,Normal,140.8691,10.862,0.242402,2430.8852
Normal-1554.png,Normal,141.4451,10.9265,0.230344,2069.9723
Normal-1555.png,Normal,142.0944,10.8817,0.263498,2220.7996
Normal-1556.png,Normal,141.5499,10.8829,0.286988,2385.3405
Normal-1557.png,Normal,142.0888,10.8873,0.202705,1840.9616
Normal-1558.png,Normal,139.3113,10.8505,0.276026,2156.8228
Normal-1559.png,Normal,134.8551,10.8174,0.284057,2271.2668
Normal-156.png,Normal,135.739,10.8928,0.223096,1978.4239
Normal-1560.png,Normal,145.1345,10.9079,0.197313,1985.7988
Normal-1562.png,Normal,138.846,10.8615,0.302938,2416.414
Normal-1563.png,Normal,139.7148,10.8139,0.366238,2765.2468
Normal-1564.png,Normal,140.3756,10.8795,0.263465,2131.8615
Normal-1565.png,Normal,143.7749,10.9154,0.202984,1872.7538
Normal-1566.png,Normal,142.0248,10.856,0.279247,2414.3066
Normal-1567.png,Normal,140.2551,10.8458,0.279684,2464.2189
Normal-1569.png,Normal,141.5516,10.8683,0.278252,2256.196
Normal-157.png,Normal,136.4825,10.8832,0.223935,2165.105
Normal-1570.png,Normal,139.3546,10.8941,0.229986,2260.9114
Normal-1571.png,Normal,142.9854,10.8436,0.304337,2621.753
Normal-1572.png,Normal,136.7138,10.9417,0.070581,1185.2474
Normal-1573.png,Normal,143.9359,10.8632,0.295545,2468.9521
Normal-1574.png,Normal,140.2878,10.8767,0.246832,2037.4847
Normal-1575.png,Normal,138.4156,10.8046,0.29371,2532.3329
Normal-1576.png,Normal,139.4249,10.8918,0.21606,1927.4249
Normal-1578.png,Normal,141.5049,10.8922,0.20917,1942.1921
Normal-1579.png,Normal,140.0427,10.8602,0.303509,2452.1012
Normal-158.png,Normal,136.8409,10.9284,0.174584,1886.7936
Normal-1580.png,Normal,141.5713,10.8705,0.28229,2477.9764
Normal-1581.png,Normal,145.4053,10.9174,0.234874,2267.2038
Normal-1582.png,Normal,136.8865,10.8022,0.352927,2757.3634
Normal-1583.png,Normal,141.0317,10.8331,0.29729,2648.187
Normal-1585.png,Normal,143.7822,10.9069,0.242816,2146.1582
Normal-1586.png,Normal,139.5111,10.8276,0.220534,1997.9547
Normal-1587.png,Normal,142.6911,10.8533,0.296999,2308.764
Normal-1588.png,Normal,138.982,10.8413,0.326629,2425.1815
Normal-1589.png,Normal,145.7571,10.8929,0.233264,2085.8468
Normal-159.png,Normal,136.9225,10.885,0.249695,2070.2354
Normal-1590.png,Normal,140.6025,10.8146,0.27531,2046.0693
Normal-1592.png,Normal,140.2828,10.7953,0.333386,2615.793
Normal-1594.png,Normal,146.1657,10.8889,0.228431,2017.1888
Normal-1595.png,Normal,138.091,10.8278,0.311708,2358.8866
Normal-1596.png,Normal,138.136,10.8691,0.248577,2362.05
Normal-1597.png,Normal,142.3865,10.8511,0.296619,2509.8148
Normal-1598.png,Normal,143.0305,10.897,0.242503,1988.4291
Normal-1599.png,Normal,139.7525,10.8621,0.308106,2561.8082
Normal-16.png,Normal,142.1158,10.8918,0.261742,2193.0822
Normal-160.png,Normal,136.8585,10.9084,0.224819,1890.5826
Normal-1600.png,Normal,140.4856,10.8657,0.272637,2296.8145
Normal-1601.png,Normal,141.2761,10.8388,0.279169,2468.7705
Normal-1602.png,Normal,141.6974,10.8278,0.282167,2401.9443
Normal-1603.png,Normal,139.3165,10.877,0.256194,1769.5422
Normal-1604.png,Normal,139.4553,10.9288,0.264684,2314.6048
Normal-1605.png,Normal,137.5917,10.8197,0.318565,2402.8368
Normal-1608.png,Normal,144.2071,10.8426,0.27172,2513.5331
Normal-1609.png,Normal,139.8943,10.8928,0.210333,2056.4346
Normal-161.png,Normal,139.0272,10.9063,0.226653,1857.0843
Normal-1612.png,Normal,139.5677,10.8518,0.236966,2087.3936
Normal-1613.png,Normal,140.5983,10.9303,0.241787,1993.3326
Normal-1614.png,Normal,140.9073,10.8431,0.278162,2408.7109
Normal-1615.png,Normal,138.2045,10.7849,0.363587,2731.5168
Normal-1616.png,Normal,139.9173,10.8703,0.238163,1984.441
Normal-1617.png,Normal,140.657,10.9078,0.213186,2217.4931
Normal-1618.png,Normal,142.328,10.8793,0.224136,2323.6013
Normal-1619.png,Normal,137.3989,10.9473,0.156956,1289.0104
Normal-1620.png,Normal,140.3289,10.8945,0.240344,2168.8664
Normal-1621.png,Normal,143.5923,10.8595,0.297178,2256.3138
Normal-1622.png,Normal,139.8643,10.8342,0.29814,2069.7775
Normal-1623.png,Normal,139.7541,10.8776,0.279661,2518.1541
Normal-1624.png,Normal,142.0104,10.9101,0.221127,2157.9183
Normal-1625.png,Normal,139.6487,10.9573,0.150244,2138.655
Normal-1627.png,Normal,136.6864,10.8717,0.220322,1817.3375
Normal-1628.png,Normal,141.5274,10.8673,0.245143,2261.407
Normal-1630.png,Normal,140.0387,10.8186,0.295321,2568.6638
Normal-1632.png,Normal,138.2819,10.8331,0.334482,2483.8365
Normal-1633.png,Normal,142.1094,10.9192,0.22889,1968.6035
Normal-1634.png,Normal,144.6041,10.889,0.236161,2231.3153
Normal-1635.png,Normal,139.8192,10.7908,0.358128,2400.6269
Normal-1637.png,Normal,139.7393,10.8152,0.358419,2396.1615
Normal-1638.png,Normal,142.4274,10.8484,0.245512,2284.7659
Normal-1639.png,Normal,138.3479,10.8831,0.206016,2049.6961
Normal-1640.png,Normal,140.1662,10.8516,0.262503,2181.2259
Normal-1641.png,Normal,143.1691,10.8626,0.286406,2245.6243
Normal-1643.png,Normal,140.6728,10.7948,0.35569,2487.0106
Normal-1645.png,Normal,139.8021,10.8437,0.251015,1713.1568
Normal-1646.png,Normal,140.6836,10.8803,0.275377,2297.7284
Normal-1648.png,Normal,141.2355,10.8686,0.288274,2473.54
Normal-1649.png,Normal,143.7147,10.927,0.222637,2104.1162
Normal-165.png,Normal,136.5314,10.9342,0.20077,1934.5273
Normal-1650.png,Normal,142.9598,10.8619,0.240489,2003.173
Normal-1651.png,Normal,140.1716,10.9115,0.198242,1865.156
Normal-1652.png,Normal,141.0435,10.8451,0.232716,2102.3217
Normal-1654.png,Normal,143.095,10.9325,0.202951,1950.1193
Normal-1655.png,Normal,139.5275,10.8914,0.200412,1850.402
Normal-1656.png,Normal,141.2858,10.8658,0.239304,2367.4844
Normal-1657.png,Normal,144.5653,10.8994,0.233364,2105.1878
Normal-1658.png,Normal,139.5792,10.8801,0.248252,2240.8997
Normal-166.png,Normal,134.5791,10.9326,0.186061,1718.508
Normal-1660.png,Normal,138.9893,10.7778,0.396371,2564.3511
Normal-1661.png,Normal,144.0603,10.8734,0.218711,2176.1906
Normal-1662.png,Normal,140.6368,10.8925,0.246697,2026.7131
Normal-1663.png,Normal,140.7682,10.8465,0.291115,2078.1108
Normal-1664.png,Normal,141.8811,10.9087,0.188935,2073.898
Normal-1666.png,Normal,140.3243,10.8832,0.236809,1715.9653
Normal-1667.png,Normal,144.1034,10.9599,0.114484,1322.8101
Normal-1668.png,Normal,144.5526,10.8978,0.21785,2130.3538
Normal-1669.png,Normal,140.4877,10.8729,0.214651,1972.7282
Normal-167.png,Normal,138.3283,10.9201,0.197593,1915.6143
Normal-1670.png,Normal,142.4745,10.8216,0.278912,2608.5245
Normal-1671.png,Normal,142.6459,10.9026,0.26182,1975.8558
Normal-1672.png,Normal,139.4448,10.9229,0.229069,2123.0665
Normal-1673.png,Normal,143.5338,10.9096,0.184864,1625.659
Normal-1675.png,Normal,139.7359,10.8966,0.221239,1853.4047
Normal-1677.png,Normal,142.2091,10.872,0.26078,1988.1405
Normal-1678.png,Normal,139.297,10.8744,0.282838,2463.6471
Normal-1679.png,Normal,139.5624,10.9039,0.217995,1861.9512
Normal-168.png,Normal,138.5473,10.9314,0.177929,1825.8121
Normal-1680.png,Normal,142.4342,10.8803,0.247156,2205.7252
Normal-1681.png,Normal,145.8711,10.8899,0.236496,2154.4756
Normal-1682.png,Normal,140.6536,10.7812,0.320366,2465.8877
Normal-1683.png,Normal,137.5664,10.9087,0.255187,2339.5669
Normal-1684.png,Normal,140.358,10.8931,0.239091,2393.782
Normal-1685.png,Normal,143.1144,10.8827,0.204304,1884.0335
Normal-1687.png,Normal,137.4354,10.8488,0.321462,2449.9882
Normal-1688.png,Normal,141.3151,10.8556,0.23974,2183.0712
Normal-1689.png,Normal,138.3013,10.7838,0.328184,2449.433
Normal-169.png,Normal,138.977,10.9354,0.09539,1400.6748
Normal-1692.png,Normal,137.1835,10.8929,0.2754,2126.0687
Normal-1693.png,Normal,138.7738,10.8424,0.321149,2544.6823
Normal-1694.png,Normal,142.9111,10.9003,0.236552,2077.683
Normal-1695.png,Normal,136.9397,10.8556,0.213857,2153.5332
Normal-1696.png,Normal,140.8534,10.7344,0.378184,2544.034
Normal-1697.png,Normal,141.6635,10.9062,0.176195,1724.0762
Normal-1698.png,Normal,141.8318,10.9055,0.292625,2333.3643
Normal-1699.png,Normal,141.722,10.8689,0.301686,2282.9132
Normal-17.png,Normal,136.5256,10.8937,0.208085,1972.451
Normal-170.png,Normal,137.3896,10.9548,0.159193,1743.3443
Normal-1700.png,Normal,135.0067,10.9727,0.12331,1411.3925
Normal-1701.png,Normal,141.4291,10.9143,0.233454,1987.6595
Normal-1702.png,Normal,141.1638,10.8627,0.2705,2693.3969
Normal-1703.png,Normal,142.7101,10.8737,0.244002,2096.7186
Normal-1705.png,Normal,140.8177,10.9641,0.124831,1722.8346
Normal-1706.png,Normal,142.1235,10.8545,0.284829,2216.074
Normal-1708.png,Normal,138.9427,10.8273,0.333777,2550.7483
Normal-1709.png,Normal,136.962,10.9247,0.139372,1805.101
Normal-171.png,Normal,137.5279,10.8925,0.246216,1992.2286
Normal-1710.png,Normal,138.0806,10.7939,0.324359,2415.7423
Normal-1711.png,Normal,140.3481,10.8685,0.19464,1834.4938
Normal-1712.png,Normal,142.1075,10.9149,0.259818,2444.2543
Normal-1713.png,Normal,141.6061,10.8177,0.263767,2065.1318
Normal-1714.png,Normal,142.9773,10.9246,0.208353,2097.6946
Normal-1715.png,Normal,139.8575,10.7741,0.372546,2622.8444
Normal-1717.png,Normal,142.5149,10.869,0.261071,2348.9086
Normal-1718.png,Normal,138.7882,10.8411,0.291719,2256.3077
Normal-1719.png,Normal,143.6754,10.8881,0.221642,2136.3583
Normal-172.png,Normal,135.8583,10.9167,0.208074,2009.7394
Normal-1720.png,Normal,139.5721,10.8429,0.316674,2549.1062
Normal-1722.png,Normal,146.2042,10.9302,0.163108,1853.5282
Normal-1724.png,Normal,138.1047,10.7981,0.308677,2481.5474
Normal-1725.png,Normal,142.2381,10.8598,0.280892,2272.3178
Normal-1726.png,Normal,141.1215,10.9463,0.221239,2191.6181
Normal-1727.png,Normal,138.5287,10.7477,0.318061,2691.3865
Normal-1728.png,Normal,145.2787,10.8938,0.246507,2213.8672
Normal-1729.png,Normal,144.9161,10.886,0.219975,1951.7248
Normal-173.png,Normal,136.5548,10.9119,0.226619,2092.1616
Normal-1730.png,Normal,141.4865,10.8836,0.316518,2401.7408
Normal-1731.png,Normal,142.9646,10.8941,0.199662,1967.1443
Normal-1733.png,Normal,140.0063,10.9404,0.169137,1887.3714
Normal-1734.png,Normal,139.136,10.8239,0.292748,2231.9639
Normal-1735.png,Normal,145.4121,10.9251,0.212749,1967.558
Normal-1736.png,Normal,138.3209,10.8057,0.357692,2779.797
Normal-1737.png,Normal,143.7275,10.8737,0.230098,2182.8482
Normal-1738.png,Normal,142.6892,10.9032,0.234349,2064.9625
Normal-1739.png,Normal,138.8106,10.8724,0.278722,2397.6201
Normal-174.png,Normal,135.5088,10.9065,0.210288,1900.7116
Normal-1740.png,Normal,138.6972,10.8898,0.28852,2359.7461
Normal-1741.png,Normal,142.4354,10.8684,0.273867,2444.0507
Normal-1742.png,Normal,139.3414,10.8195,0.30116,2557.2584
Normal-1743.png,Normal,137.0959,10.8252,0.307636,2408.5802
Normal-1744.png,Normal,141.7473,10.8892,0.204673,1899.2819
Normal-1745.png,Normal,144.4815,10.905,0.195781,1964.9076
Normal-1747.png,Normal,143.9975,10.8993,0.240881,1867.5706
Normal-1748.png,Normal,142.4357,10.8723,0.295511,2269.3266
Normal-1749.png,Normal,137.653,10.8721,0.288185,2109.6334
Normal-175.png,Normal,135.9059,10.8549,0.26304,2234.4113
Normal-1750.png,Normal,138.8897,10.677,0.411237,2600.8981
Normal-1752.png,Normal,143.7951,10.8755,0.230825,2370.5132
Normal-1753.png,Normal,139.1932,10.8477,0.26182,2525.8936
Normal-1754.png,Normal,139.2653,10.8858,0.191955,1683.1524
Normal-1755.png,Normal,139.8462,10.8483,0.273039,2324.4206
Normal-1756.png,Normal,141.307,10.9652,0.088187,1361.8002
Normal-1758.png,Normal,143.5541,10.9171,0.194752,1936.5173
Normal-1759.png,Normal,139.4256,10.8622,0.212414,1961.5849
Normal-176.png,Normal,138.8192,10.9335,0.212816,2000.9783
Normal-1760.png,Normal,137.9777,10.7891,0.252279,2091.3985
Normal-1761.png,Normal,139.317,10.9073,0.212425,2219.567
Normal-1762.png,Normal,138.9238,10.8611,0.341719,3010.5596
Normal-1763.png,Normal,140.3133,10.8934,0.240165,2087.6192
Normal-1764.png,Normal,142.0656,10.8698,0.240009,2523.7147
Normal-1767.png,Normal,142.8332,10.8953,0.205389,1978.3619
Normal-1768.png,Normal,140.8913,10.879,0.203219,2004.3396
Normal-1769.png,Normal,141.4381,10.9047,0.245109,2156.0626
Normal-177.png,Normal,133.974,10.8935,0.183644,1760.3135
Normal-1771.png,Normal,140.2054,10.7625,0.39041,2601.3058
Normal-1772.png,Normal,142.9577,10.8417,0.329258,2433.0115
Normal-1773.png,Normal,137.2854,10.9411,0.089831,1208.8568
Normal-1775.png,Normal,137.4337,10.8357,0.324135,2676.1325
Normal-1776.png,Normal,139.5348,10.8547,0.28588,2477.5057
Normal-1777.png,Normal,140.4229,10.831,0.310947,2621.9816
Normal-178.png,Normal,136.6033,10.9009,0.178398,1860.5636
Normal-1780.png,Normal,141.7642,10.8962,0.228409,2192.6009
Normal-1781.png,Normal,141.0056,10.8644,0.255937,2268.4271
Normal-1782.png,Normal,142.8874,10.9061,0.231161,2339.7559
Normal-1783.png,Normal,143.0841,10.8983,0.249281,2332.493
Normal-1784.png,Normal,136.1674,10.742,0.392423,2600.3568
Normal-1785.png,Normal,137.729,10.8294,0.284997,2378.3058
Normal-1786.png,Normal,140.2746,10.8517,0.294437,2288.0638
Normal-1787.png,Normal,140.4687,10.8357,0.287715,2383.3317
Normal-1788.png,Normal,142.3788,10.9346,0.211284,1740.3149
Normal-1789.png,Normal,137.5215,10.785,0.338878,2451.899
Normal-179.png,Normal,136.6389,10.8858,0.194886,1678.9868
Normal-1791.png,Normal,139.4873,10.8325,0.288442,2390.5893
Normal-1792.png,Normal,142.9693,10.8245,0.28946,2445.4769
Normal-1793.png,Normal,136.0077,10.9526,0.182392,1813.4271
Normal-1794.png,Normal,142.51,10.8463,0.259684,2526.9552
Normal-1795.png,Normal,144.0171,10.9298,0.212112,1754.2207
Normal-1797.png,Normal,137.0569,10.8331,0.295187,2031.4486
Normal-1798.png,Normal,140.0197,10.8497,0.274281,2344.2377
Normal-1799.png,Normal,140.4799,10.8626,0.252961,2197.321
Normal-18.png,Normal,138.9366,10.8388,0.311686,2707.2707
Normal-1800.png,Normal,144.0583,10.8411,0.283252,2248.8253
Normal-1801.png,Normal,142.1746,10.8356,0.301283,2165.153
Normal-1802.png,Normal,142.6994,10.8374,0.278409,2514.2337
Normal-1803.png,Normal,142.0018,10.882,0.259337,2258.1638
Normal-1804.png,Normal,139.3381,10.8447,0.297323,2423.7658
Normal-1805.png,Normal,141.1843,10.895,0.228376,1997.1018
Normal-1806.png,Normal,141.3062,10.8041,0.286753,2300.4363
Normal-1807.png,Normal,143.9171,10.9306,0.189114,1890.2293
Normal-1809.png,Normal,143.2977,10.89,0.272793,2414.8789
Normal-181.png,Normal,138.8629,10.9132,0.189383,1809.7673
Normal-1810.png,Normal,143.4878,10.8521,0.243946,2103.3898
Normal-1811.png,Normal,141.2562,10.8803,0.264002,2334.2013
Normal-1812.png,Normal,142.0025,10.8821,0.283688,2407.3684
Normal-1813.png,Normal,140.3983,10.9209,0.194047,2046.252
Normal-1815.png,Normal,140.865,10.9021,0.215333,1728.6874
Normal-1816.png,Normal,138.5201,10.8961,0.173499,1611.4234
