filename,classe,pixel_mean,pixel_std,pixel_median,lum_interieur_masque,lum_exterieur_masque,surface_masque,variance_laplacien
Normal-1447.png,Normal,28.8514,50.1386,0.0,95.2698,0.3974,0.299918,720.2303
Normal-1448.png,Normal,19.2698,44.6236,0.0,94.7159,0.3703,0.200322,694.4428
Normal-1449.png,Normal,26.4278,52.673,0.0,102.1487,0.4263,0.255612,799.7512
Normal-1450.png,Normal,22.5058,46.1867,0.0,95.2372,0.3524,0.233476,877.079
Normal-1451.png,Normal,23.2074,45.7925,0.0,94.6062,0.3403,0.242581,712.8666
Normal-1452.png,Normal,19.0118,43.1226,0.0,90.9896,0.3624,0.205781,670.7501
Normal-1453.png,Normal,19.9593,46.7109,0.0,101.427,0.3319,0.194148,710.3388
Normal-1454.png,Normal,26.0603,51.1521,0.0,102.4837,0.3639,0.25163,838.6961
Normal-1455.png,Normal,20.4413,44.4584,0.0,96.6343,0.2996,0.20908,632.4263
Normal-1456.png,Normal,29.5861,54.4712,0.0,103.1017,0.4502,0.283834,1084.2821
Normal-1457.png,Normal,29.2334,52.4705,0.0,98.0042,0.4249,0.295232,922.7301
Normal-1458.png,Normal,26.0543,50.7926,0.0,100.5686,0.3753,0.256295,903.8189
Normal-1459.png,Normal,25.191,49.6223,0.0,100.6461,0.4521,0.24691,731.2836
Normal-1460.png,Normal,24.5881,49.8083,0.0,101.2135,0.3702,0.240154,680.958
Normal-1461.png,Normal,25.9869,49.4132,0.0,97.4056,0.4458,0.26342,718.7302
Normal-1462.png,Normal,21.2491,46.3297,0.0,95.4764,0.4049,0.219248,799.1939
Normal-1463.png,Normal,23.7852,46.5227,0.0,95.0267,0.4137,0.247022,688.5582
Normal-1464.png,Normal,30.6843,53.5633,0.0,100.1034,0.4721,0.30324,979.825
Normal-1465.png,Normal,10.0514,32.4751,0.0,84.3768,0.2317,0.116699,458.7522
Normal-1466.png,Normal,9.1265,32.7203,0.0,87.5425,0.1846,0.102359,574.1205
Normal-1467.png,Normal,26.3777,48.465,0.0,94.2591,0.4041,0.276742,1003.4127
Normal-1468.png,Normal,26.5747,49.0436,0.0,95.1599,0.4051,0.276183,709.8103
Normal-1469.png,Normal,21.3509,44.9302,0.0,95.2615,0.3944,0.220904,689.0095
Normal-1470.png,Normal,22.316,46.1023,0.0,94.3655,0.417,0.233096,746.1299
Normal-1471.png,Normal,22.9932,47.806,0.0,98.1972,0.3979,0.231038,778.7109
Normal-1472.png,Normal,29.9344,52.0504,0.0,98.0584,0.5066,0.301663,854.6885
Normal-1473.png,Normal,14.852,39.2758,0.0,96.6001,0.2168,0.151844,574.7322
Normal-1474.png,Normal,18.6327,43.1843,0.0,92.8354,0.3667,0.197537,669.4271
Normal-1475.png,Normal,23.8725,47.791,0.0,96.7794,0.3871,0.243644,876.4206
Normal-1476.png,Normal,30.4274,52.8049,0.0,98.0533,0.444,0.307178,833.5276
Normal-1477.png,Normal,25.9152,51.4596,0.0,101.293,0.4361,0.252626,810.934
Normal-1478.png,Normal,43.9409,62.8927,0.0,107.4516,0.5931,0.405655,1064.19
Normal-1479.png,Normal,23.6554,50.0249,0.0,104.3427,0.3729,0.223935,643.8667
Normal-1480.png,Normal,21.2281,43.4268,0.0,91.202,0.3046,0.230188,681.2264
Normal-1481.png,Normal,37.546,58.999,0.0,104.4363,0.5238,0.356282,1163.7271
Normal-1482.png,Normal,24.0278,47.9208,0.0,94.4576,0.3747,0.251407,720.4012
Normal-1483.png,Normal,17.4769,42.7711,0.0,95.4376,0.3003,0.180546,658.3365
Normal-1484.png,Normal,25.5858,48.395,0.0,95.8711,0.4587,0.263353,758.2226
Normal-1486.png,Normal,24.7827,50.2956,0.0,101.0903,0.3925,0.242212,806.559
Normal-1487.png,Normal,25.6958,49.1472,0.0,98.4799,0.473,0.257357,662.0505
Normal-1488.png,Normal,24.1667,48.7519,0.0,100.2747,0.3608,0.238264,779.6924
Normal-1489.png,Normal,20.9839,44.7421,0.0,93.7643,0.3935,0.220523,751.3062
Normal-1490.png,Normal,18.0784,41.7865,0.0,93.0653,0.3329,0.191363,625.7399
Normal-1491.png,Normal,24.2322,47.2556,0.0,97.2232,0.4579,0.245691,679.8595
Normal-1492.png,Normal,37.7006,58.7538,0.0,105.0464,0.5571,0.355477,938.1656
Normal-1493.png,Normal,15.9648,41.0382,0.0,93.4691,0.3016,0.168119,597.7866
Normal-1494.png,Normal,31.1293,53.9684,0.0,103.6263,0.4947,0.297044,843.8323
Normal-1495.png,Normal,21.3054,47.8327,0.0,101.0233,0.3344,0.208275,727.3284
Normal-1496.png,Normal,15.9988,40.1872,0.0,90.2004,0.2995,0.174629,638.5203
Normal-1497.png,Normal,24.015,47.5509,0.0,97.1662,0.3708,0.24427,748.9148
Normal-1498.png,Normal,22.5345,44.5087,0.0,93.4845,0.409,0.237715,736.0652
Normal-1499.png,Normal,22.8546,45.9564,0.0,94.3598,0.4044,0.238946,737.7137
Normal-1500.png,Normal,14.4705,40.189,0.0,97.6876,0.2494,0.145949,656.7424
Normal-1501.png,Normal,36.9835,59.7842,0.0,105.2414,0.5883,0.34777,865.4845
Normal-1502.png,Normal,33.793,54.1335,0.0,98.4627,0.4955,0.339884,957.7091
Normal-1503.png,Normal,23.0156,47.6161,0.0,97.7873,0.3574,0.232559,696.797
Normal-1504.png,Normal,19.6552,42.5854,0.0,93.7251,0.3625,0.206642,627.413
Normal-1505.png,Normal,23.9836,48.0193,0.0,96.2006,0.369,0.246418,783.3266
Normal-1506.png,Normal,27.2297,49.5551,0.0,95.8651,0.4319,0.280802,793.1916
Normal-1507.png,Normal,47.0236,62.7604,0.0,105.337,0.7556,0.442411,1114.2922
Normal-1508.png,Normal,24.7402,48.0302,0.0,95.6261,0.4233,0.255422,749.7399
Normal-1509.png,Normal,22.1577,46.2232,0.0,97.0766,0.4492,0.224662,713.7393
Normal-1510.png,Normal,22.7706,48.0189,0.0,101.6294,0.35,0.221373,746.0649
Normal-1511.png,Normal,20.8689,45.1026,0.0,95.2935,0.3217,0.216351,755.2737
Normal-1512.png,Normal,27.1334,51.8124,0.0,100.7036,0.3871,0.266619,789.6704
Normal-1513.png,Normal,21.1014,49.1044,0.0,101.3287,0.3374,0.205602,720.6439
Normal-1514.png,Normal,21.1401,46.2265,0.0,96.7466,0.3449,0.215713,747.289
Normal-1515.png,Normal,30.0692,52.569,0.0,97.9078,0.4854,0.303666,858.1088
Normal-1516.png,Normal,22.418,46.1139,0.0,93.3762,0.4536,0.236373,832.3646
Normal-1517.png,Normal,30.3173,53.9883,0.0,102.998,0.4342,0.291361,943.7419
Normal-1518.png,Normal,38.2644,60.4508,0.0,108.6368,0.5639,0.348844,1216.6979
Normal-1519.png,Normal,20.8544,44.862,0.0,97.056,0.311,0.212347,628.5234
Normal-1520.png,Normal,25.2515,50.1729,0.0,100.8836,0.3904,0.247391,828.7211
Normal-1521.png,Normal,23.9866,50.3852,0.0,101.8241,0.3861,0.23266,843.9039
Normal-1522.png,Normal,24.8188,49.119,0.0,98.5184,0.4049,0.248834,781.2582
Normal-1523.png,Normal,20.3562,44.7258,0.0,95.952,0.4034,0.208823,698.0189
Normal-1524.png,Normal,27.1801,48.1148,0.0,92.3302,0.4106,0.291227,805.6846
Normal-1525.png,Normal,26.7653,52.3398,0.0,101.1913,0.389,0.261664,927.5948
Normal-1526.png,Normal,26.0046,50.0002,0.0,101.3245,0.3622,0.253979,711.6135
Normal-1527.png,Normal,21.5404,45.2927,0.0,92.0963,0.3937,0.230601,753.1671
Normal-1528.png,Normal,30.1658,54.5852,0.0,106.3922,0.4832,0.280265,880.6865
Normal-1529.png,Normal,23.7471,47.7216,0.0,95.463,0.5289,0.244572,837.7631
Normal-1531.png,Normal,31.8834,55.6329,0.0,104.7941,0.468,0.301126,1103.18
Normal-1532.png,Normal,15.767,41.7801,0.0,99.5551,0.2875,0.155938,627.2039
Normal-1533.png,Normal,21.5175,47.1508,0.0,104.1049,0.3384,0.204103,779.1092
Normal-1534.png,Normal,24.3246,49.0416,0.0,96.9843,0.4162,0.247581,809.1882
Normal-1535.png,Normal,33.3424,56.6096,0.0,103.8645,0.5402,0.317468,910.522
Normal-1536.png,Normal,21.0576,44.7542,0.0,94.6753,0.3223,0.219763,680.2487
Normal-1537.png,Normal,6.4554,26.9808,0.0,95.8738,0.1316,0.066051,355.4014
Normal-1538.png,Normal,30.919,54.8216,0.0,102.2942,0.457,0.299124,1025.9448
Normal-1539.png,Normal,22.0375,46.8397,0.0,97.8952,0.3343,0.222458,741.2326
Normal-1540.png,Normal,28.3253,50.8147,0.0,98.2059,0.4621,0.285064,825.2355
Normal-1541.png,Normal,22.6405,47.5285,0.0,98.0536,0.4,0.227749,722.3122
Normal-1542.png,Normal,26.7969,48.9361,0.0,93.7282,0.454,0.282424,803.8507
Normal-1543.png,Normal,24.9852,51.2579,0.0,103.4373,0.3553,0.238935,866.0245
Normal-1544.png,Normal,26.3322,49.3682,0.0,95.685,0.4203,0.271999,955.8487
Normal-1545.png,Normal,33.1082,56.7086,0.0,104.9399,0.4265,0.312703,802.1621
Normal-1546.png,Normal,22.2377,45.6321,0.0,93.1958,0.4147,0.23521,703.7622
Normal-1547.png,Normal,19.1053,46.3503,0.0,101.1728,0.4076,0.185557,673.8853
Normal-1548.png,Normal,25.5727,49.4396,0.0,98.8042,0.4187,0.255668,755.2291
Normal-1549.png,Normal,32.4216,54.9672,0.0,101.9055,0.5491,0.31446,1021.9224
Normal-1550.png,Normal,23.3253,48.5875,0.0,97.99,0.3566,0.235255,829.6003
Normal-1551.png,Normal,35.7344,57.7557,0.0,105.4867,0.4322,0.336037,947.0842
Normal-1552.png,Normal,33.9581,56.8469,0.0,104.1427,0.6343,0.321943,1036.2331
Normal-1553.png,Normal,23.5328,47.542,0.0,95.7553,0.4159,0.242469,860.0105
Normal-1554.png,Normal,22.5621,46.3961,0.0,96.67,0.3535,0.230579,703.2969
Normal-1555.png,Normal,26.2875,49.5911,0.0,98.5499,0.4283,0.263543,791.9026
Normal-1556.png,Normal,28.019,50.6829,0.0,96.3521,0.5164,0.286977,844.6916
Normal-1557.png,Normal,19.5991,44.7381,0.0,95.379,0.3608,0.20247,697.9444
Normal-1558.png,Normal,27.8702,52.3025,0.0,99.8604,0.5257,0.275277,734.387
Normal-1559.png,Normal,30.1396,55.0913,0.0,104.7875,0.3657,0.285131,812.1789
Normal-1560.png,Normal,18.2766,41.4219,0.0,91.2117,0.3188,0.19757,700.1979
Normal-1561.png,Normal,27.6214,50.8285,0.0,100.0138,0.4392,0.272984,763.0531
Normal-1562.png,Normal,31.2253,54.2741,0.0,101.9751,0.5527,0.302424,887.0202
Normal-1563.png,Normal,37.6564,57.3312,0.0,101.7636,0.5514,0.366607,1059.5469
Normal-1564.png,Normal,27.2371,51.485,0.0,101.9932,0.4361,0.263901,802.924
Normal-1565.png,Normal,18.3475,41.175,0.0,89.0289,0.4147,0.202369,592.2547
Normal-1566.png,Normal,26.8351,48.7904,0.0,95.0184,0.4579,0.278945,839.6039
Normal-1567.png,Normal,29.3548,54.6007,0.0,103.8955,0.4235,0.279605,907.4169
Normal-1568.png,Normal,25.3068,52.1416,0.0,102.3916,0.3761,0.244382,814.3658
Normal-1569.png,Normal,28.395,51.4144,0.0,100.8865,0.3854,0.278699,748.5089
Normal-1570.png,Normal,21.4132,44.1455,0.0,91.7377,0.4313,0.229796,777.3549
Normal-1571.png,Normal,30.8438,53.3879,0.0,100.3096,0.438,0.304448,937.9858
Normal-1572.png,Normal,7.3337,31.3312,0.0,101.9143,0.2051,0.070089,528.6268
Normal-1573.png,Normal,28.3277,49.0933,0.0,94.8994,0.415,0.295422,883.1614
Normal-1574.png,Normal,23.3207,46.2427,0.0,93.3464,0.4351,0.246317,695.1461
Normal-1575.png,Normal,30.546,54.1431,0.0,102.9846,0.4451,0.293554,1014.7642
Normal-1576.png,Normal,19.6817,43.1641,0.0,89.6198,0.3859,0.216239,656.4258
Normal-1577.png,Normal,13.7636,37.0588,0.0,88.0853,0.2866,0.153499,546.5055
Normal-1578.png,Normal,21.1346,47.1524,0.0,99.5959,0.3062,0.209774,779.4293
Normal-1579.png,Normal,30.8147,53.2494,0.0,100.3407,0.5576,0.303229,944.6795
Normal-1580.png,Normal,28.0715,51.8586,0.0,98.2641,0.5166,0.281898,815.5029
Normal-1581.png,Normal,22.9468,46.4533,0.0,96.342,0.3714,0.235232,724.517
Normal-1582.png,Normal,37.1218,57.4521,0.0,103.9617,0.5856,0.35343,1069.4288
Normal-1583.png,Normal,29.4231,51.8096,0.0,97.8673,0.4887,0.297133,883.7839
Normal-1584.png,Normal,33.0233,55.4855,0.0,103.6846,0.4355,0.315623,841.2469
Normal-1585.png,Normal,24.6282,49.2076,0.0,100.198,0.3249,0.243342,788.0423
Normal-1586.png,Normal,21.4127,46.136,0.0,95.5441,0.4032,0.220825,753.3736
Normal-1587.png,Normal,28.9998,50.1168,0.0,96.6378,0.443,0.296865,776.4121
Normal-1588.png,Normal,33.1447,55.3839,0.0,100.387,0.4796,0.326954,888.3247
Normal-1589.png,Normal,22.249,44.8561,0.0,94.0378,0.365,0.233622,808.0338
Normal-1590.png,Normal,27.0807,49.5198,0.0,97.2624,0.3663,0.275702,723.5583
Normal-1592.png,Normal,34.1174,54.8131,0.0,101.2941,0.5042,0.333497,951.3988
Normal-1593.png,Normal,15.5635,38.8393,0.0,91.5543,0.2625,0.167604,493.53
Normal-1594.png,Normal,23.2137,47.8701,0.0,100.5906,0.3825,0.227839,730.2742
Normal-1595.png,Normal,31.1196,53.5721,0.0,98.4216,0.4813,0.312826,865.7632
Normal-1596.png,Normal,23.7098,47.2344,0.0,94.0708,0.3711,0.24908,805.0928
Normal-1597.png,Normal,29.329,51.6891,0.0,97.7165,0.4077,0.297211,883.4788
Normal-1598.png,Normal,23.4248,46.0959,0.0,95.2395,0.4412,0.242447,721.2288
Normal-1599.png,Normal,30.9673,53.3836,0.0,99.3443,0.5168,0.308117,997.683
Normal-1600.png,Normal,27.0929,50.2379,0.0,98.1196,0.3948,0.273196,821.1747
Normal-1601.png,Normal,29.5503,53.9028,0.0,104.4944,0.4382,0.279773,944.5746
Normal-1602.png,Normal,28.1921,51.0647,0.0,98.7701,0.3864,0.282625,875.4865
Normal-1603.png,Normal,26.4863,50.6567,0.0,102.3397,0.2998,0.25663,693.6581
Normal-1604.png,Normal,26.4985,50.1834,0.0,98.9143,0.5336,0.263923,821.9251
Normal-1605.png,Normal,30.3626,51.876,0.0,94.3148,0.5225,0.318151,856.599
Normal-1606.png,Normal,20.5978,46.7005,0.0,98.8373,0.3524,0.205568,793.2223
Normal-1607.png,Normal,36.4901,55.7949,0.0,99.8903,0.5869,0.361551,965.4169
Normal-1608.png,Normal,25.9084,47.7591,0.0,94.025,0.4626,0.271966,916.6082
Normal-1609.png,Normal,20.9429,47.0138,0.0,98.3331,0.3378,0.210266,762.6065
Normal-1610.png,Normal,16.5095,39.4739,0.0,90.9338,0.2964,0.178879,616.5109
Normal-1611.png,Normal,19.694,45.2239,0.0,98.7624,0.3961,0.196183,721.1826
Normal-1612.png,Normal,23.7483,48.1115,0.0,98.9415,0.3589,0.237257,770.32
Normal-1613.png,Normal,23.3685,46.1287,0.0,95.4164,0.337,0.242234,679.0409
Normal-1614.png,Normal,27.5829,50.6976,0.0,97.9453,0.3914,0.278733,894.4138
Normal-1615.png,Normal,36.7599,56.0912,0.0,100.0079,0.5822,0.363866,1017.2664
Normal-1616.png,Normal,25.5126,53.2695,0.0,105.5913,0.3768,0.238901,723.6318
Normal-1617.png,Normal,21.2481,46.6143,0.0,98.2028,0.3598,0.213488,838.9931
Normal-1618.png,Normal,22.3426,47.4008,0.0,98.465,0.4423,0.22342,838.2076
Normal-1619.png,Normal,14.9793,39.8815,0.0,94.1239,0.2256,0.157124,457.7871
Normal-1620.png,Normal,24.2224,49.433,0.0,99.3342,0.4712,0.240243,756.8539
Normal-1621.png,Normal,30.0658,52.2696,0.0,99.998,0.4643,0.297402,840.5945
Normal-1622.png,Normal,30.4905,52.9181,0.0,101.0672,0.4384,0.298643,760.8803
Normal-1623.png,Normal,27.4052,50.3953,0.0,96.7965,0.4739,0.279594,847.2714
Normal-1624.png,Normal,20.854,44.5525,0.0,92.8475,0.3734,0.221474,733.7058
Normal-1625.png,Normal,14.4796,39.4775,0.0,94.6598,0.2993,0.150278,775.6776
Normal-1626.png,Normal,18.1696,41.1951,0.0,91.4504,0.354,0.195568,632.5546
Normal-1627.png,Normal,22.8568,50.0717,0.0,102.3047,0.285,0.22125,718.6835
Normal-1628.png,Normal,24.0316,48.0576,0.0,96.6976,0.386,0.245512,763.7932
Normal-1629.png,Normal,22.3106,46.4522,0.0,96.0026,0.4296,0.228946,893.4541
Normal-1630.png,Normal,28.3028,50.1,0.0,94.7437,0.4763,0.295187,838.4517
Normal-1631.png,Normal,29.9884,54.3766,0.0,102.5723,0.5027,0.288878,997.1948
Normal-1632.png,Normal,33.542,55.6196,0.0,99.3436,0.4942,0.334325,875.924
Normal-1633.png,Normal,23.3661,48.569,0.0,100.8634,0.3595,0.228912,731.0138
Normal-1634.png,Normal,21.7387,43.8949,0.0,90.9547,0.3109,0.236396,703.1231
Normal-1635.png,Normal,37.0831,56.9524,0.0,102.7674,0.4759,0.357871,915.027
Normal-1636.png,Normal,35.9653,56.293,0.0,100.308,0.6078,0.354638,943.92
Normal-1637.png,Normal,36.6556,56.5697,0.0,101.3851,0.5526,0.35805,843.7871
Normal-1638.png,Normal,24.1256,48.3315,0.0,97.1017,0.432,0.245098,813.3502
Normal-1639.png,Normal,20.2663,46.1366,0.0,96.9321,0.3384,0.206306,716.3185
Normal-1640.png,Normal,25.8762,49.6478,0.0,97.4146,0.4307,0.262368,803.4004
Normal-1641.png,Normal,27.4277,48.7325,0.0,94.9056,0.4383,0.285702,745.3668
Normal-1642.png,Normal,22.3234,48.0995,0.0,102.2288,0.2907,0.216139,719.4471
Normal-1643.png,Normal,34.2843,52.9581,0.0,95.3939,0.6345,0.355108,840.4139
Normal-1644.png,Normal,19.6624,43.142,0.0,92.2839,0.3283,0.210255,720.9478
Normal-1645.png,Normal,25.7412,50.763,0.0,101.0539,0.3535,0.252111,665.9275
Normal-1646.png,Normal,26.5674,49.4582,0.0,95.2381,0.456,0.275489,832.7985
Normal-1647.png,Normal,38.9927,56.3538,0.0,99.631,0.6241,0.387535,982.1869
Normal-1648.png,Normal,28.4561,51.216,0.0,97.6755,0.4793,0.287838,823.5208
Normal-1649.png,Normal,20.8641,44.3138,0.0,92.0377,0.4588,0.222816,685.9216
Normal-1650.png,Normal,23.4754,46.7386,0.0,96.1011,0.399,0.241127,653.9561
Normal-1651.png,Normal,18.4459,42.2052,0.0,91.7225,0.3849,0.197738,628.8854
Normal-1652.png,Normal,22.1354,45.5485,0.0,93.9823,0.3881,0.232358,727.2295
Normal-1653.png,Normal,41.2558,59.4554,0.0,104.556,0.7383,0.390275,980.2797
Normal-1654.png,Normal,19.7333,43.8812,0.0,95.7173,0.3215,0.203488,684.0855
Normal-1655.png,Normal,20.0694,46.4225,0.0,98.5925,0.329,0.200893,670.8652
Normal-1656.png,Normal,24.4789,50.8492,0.0,100.6521,0.3759,0.240366,1018.3639
Normal-1657.png,Normal,21.9719,44.0276,0.0,92.9883,0.3329,0.233543,698.5233
Normal-1658.png,Normal,25.6219,51.5096,0.0,101.8961,0.4215,0.248342,868.6804
Normal-1659.png,Normal,8.4292,31.7902,0.0,92.9757,0.1885,0.088813,489.0865
Normal-1660.png,Normal,40.1107,57.4587,0.0,100.2527,0.4984,0.397098,905.1403
Normal-1661.png,Normal,20.4116,43.0574,0.0,91.7703,0.3834,0.219159,716.5493
Normal-1662.png,Normal,23.7108,46.2248,0.0,95.0541,0.3228,0.246888,713.2741
Normal-1663.png,Normal,29.8752,52.6476,0.0,101.5289,0.4924,0.290813,750.3432
Normal-1664.png,Normal,18.497,43.8531,0.0,96.4297,0.311,0.189204,676.5104
Normal-1665.png,Normal,24.2917,48.1443,0.0,96.7961,0.3799,0.248006,842.9593
Normal-1666.png,Normal,22.7814,47.093,0.0,95.0107,0.3556,0.236921,592.154
Normal-1667.png,Normal,11.3089,34.6646,0.0,97.0949,0.207,0.114585,471.5804
Normal-1668.png,Normal,20.3501,42.9033,0.0,92.2074,0.3635,0.217615,671.4872
Normal-1669.png,Normal,19.8614,42.9075,0.0,91.1538,0.381,0.214606,691.1034
Normal-1670.png,Normal,27.4564,50.0101,0.0,97.076,0.4126,0.279773,1014.2578
Normal-1671.png,Normal,26.7041,50.7302,0.0,100.7261,0.3934,0.262234,719.014
Normal-1672.png,Normal,24.1672,50.0246,0.0,103.9877,0.3868,0.229539,772.8454
Normal-1673.png,Normal,17.3411,40.0499,0.0,92.4516,0.2576,0.1853,548.0304
Normal-1674.png,Normal,28.6279,50.0392,0.0,96.5271,0.4042,0.293621,774.3909
Normal-1675.png,Normal,21.5264,45.8577,0.0,96.2256,0.3876,0.220568,679.7237
Normal-1676.png,Normal,20.7295,44.5552,0.0,93.5096,0.3971,0.218364,720.228
Normal-1677.png,Normal,26.692,50.6845,0.0,101.1204,0.385,0.261149,732.2393
Normal-1678.png,Normal,28.7026,52.4744,0.0,100.4722,0.3946,0.28286,871.7789
Normal-1679.png,Normal,21.079,45.6712,0.0,95.2995,0.3808,0.218062,647.0973
Normal-1680.png,Normal,25.0192,49.3122,0.0,99.7456,0.3819,0.24795,787.688
Normal-1681.png,Normal,22.9921,46.7287,0.0,95.8787,0.414,0.236507,767.4891
Normal-1682.png,Normal,32.7716,54.3894,0.0,101.1128,0.5189,0.320623,959.7643
Normal-1683.png,Normal,24.568,48.0895,0.0,95.0652,0.3631,0.25559,843.1035
Normal-1684.png,Normal,23.6682,49.0405,0.0,97.7548,0.3516,0.239382,897.6076
Normal-1685.png,Normal,20.8317,46.5854,0.0,100.5337,0.3588,0.204371,702.1466
Normal-1686.png,Normal,29.2162,54.1483,0.0,102.8335,0.3569,0.281619,964.5817
Normal-1687.png,Normal,32.5389,54.7023,0.0,100.2045,0.454,0.321652,942.3741
Normal-1688.png,Normal,22.9211,46.7408,0.0,94.4903,0.4037,0.239326,743.2415
Normal-1689.png,Normal,33.1512,54.776,0.0,99.802,0.473,0.32899,866.6473
Normal-1690.png,Normal,25.7253,50.4936,0.0,97.1674,0.4958,0.260981,1018.6628
Normal-1691.png,Normal,23.2775,49.2243,0.0,101.8473,0.2738,0.226474,768.4433
Normal-1692.png,Normal,28.1822,52.7218,0.0,101.1804,0.4564,0.275265,786.3191
Normal-1693.png,Normal,32.8077,55.2094,0.0,100.8291,0.5904,0.321406,998.9747
Normal-1694.png,Normal,21.6723,42.8216,0.0,90.2819,0.3875,0.236776,669.3059
Normal-1695.png,Normal,20.8693,47.0148,0.0,96.1106,0.3576,0.214215,804.8572
Normal-1696.png,Normal,39.7666,58.4135,0.0,104.2764,0.5361,0.378161,1019.4018
Normal-1697.png,Normal,16.9708,42.1556,0.0,94.9355,0.2919,0.176228,687.4008
Normal-1698.png,Normal,28.9599,51.5917,0.0,97.7996,0.5102,0.292424,804.8112
Normal-1699.png,Normal,31.2983,52.9826,0.0,102.6854,0.5656,0.300947,807.4103
Normal-1700.png,Normal,12.9721,39.2695,0.0,103.735,0.2403,0.123019,516.3941
Normal-1701.png,Normal,23.6871,48.9448,0.0,100.1979,0.4205,0.233185,703.2115
Normal-1702.png,Normal,26.5355,49.4674,0.0,96.8789,0.4417,0.270579,979.9609
Normal-1703.png,Normal,23.0881,46.0049,0.0,93.1498,0.4576,0.244147,758.2818
Normal-1704.png,Normal,19.2752,43.4529,0.0,94.4563,0.3024,0.201508,702.6957
Normal-1705.png,Normal,12.6107,37.7526,0.0,99.0544,0.287,0.124775,592.8394
Normal-1706.png,Normal,28.7698,51.3674,0.0,99.7122,0.393,0.285713,795.1215
Normal-1707.png,Normal,20.4656,43.0589,0.0,89.4522,0.305,0.22615,596.9939
Normal-1708.png,Normal,35.0418,56.6622,0.0,103.9496,0.5016,0.333889,955.8517
Normal-1709.png,Normal,14.0735,42.7565,0.0,99.1329,0.2963,0.139394,941.3343
Normal-1710.png,Normal,35.5877,59.2046,0.0,108.264,0.4191,0.326104,1101.6829
Normal-1711.png,Normal,20.2204,46.8893,0.0,102.1749,0.2579,0.19587,652.5339
Normal-1712.png,Normal,25.2202,48.14,0.0,95.9229,0.3747,0.260031,812.1922
Normal-1713.png,Normal,28.0072,53.9535,0.0,105.0856,0.4356,0.263465,815.4205
Normal-1714.png,Normal,19.1907,41.8659,0.0,90.6777,0.4385,0.207805,666.7546
Normal-1715.png,Normal,36.9536,55.7795,0.0,98.0824,0.5546,0.373217,908.6842
Normal-1716.png,Normal,22.6763,45.178,0.0,94.073,0.3262,0.238409,699.296
Normal-1717.png,Normal,24.7522,46.8131,0.0,93.6811,0.4088,0.260993,756.2064
Normal-1718.png,Normal,30.387,54.2923,0.0,102.9839,0.4493,0.291977,821.3677
Normal-1719.png,Normal,21.2692,44.8314,0.0,94.6552,0.4114,0.221317,704.25
Normal-1720.png,Normal,32.3115,54.3429,0.0,100.8836,0.5166,0.316786,921.1245
Normal-1721.png,Normal,27.7468,50.0114,0.0,98.624,0.4842,0.277793,830.5604
Normal-1722.png,Normal,15.2534,38.751,0.0,92.2176,0.2681,0.162974,606.3027
Normal-1723.png,Normal,17.4983,42.7685,0.0,97.1844,0.3407,0.177168,662.3261
Normal-1724.png,Normal,31.6291,55.3621,0.0,101.2762,0.481,0.309023,935.2366
Normal-1725.png,Normal,29.5549,54.1068,0.0,104.0434,0.3685,0.281518,870.001
Normal-1726.png,Normal,21.9085,47.1915,0.0,97.8473,0.335,0.221239,821.0434
Normal-1727.png,Normal,32.6956,55.624,0.0,101.7903,0.4943,0.317894,1052.958
Normal-1728.png,Normal,25.2072,49.9721,0.0,100.878,0.4155,0.246776,788.7256
Normal-1729.png,Normal,21.6024,45.2281,0.0,96.9675,0.375,0.219763,649.0441
Normal-1730.png,Normal,32.8567,54.9379,0.0,102.9138,0.4504,0.316272,908.534
Normal-1731.png,Normal,18.5946,42.7223,0.0,91.7508,0.362,0.199506,704.5044
Normal-1732.png,Normal,43.9384,62.3631,0.0,108.1398,0.6533,0.402702,1115.6917
Normal-1733.png,Normal,15.8734,40.264,0.0,92.1771,0.3058,0.16945,619.674
Normal-1734.png,Normal,30.6575,55.071,0.0,103.4645,0.4965,0.292916,859.1705
Normal-1735.png,Normal,19.4844,41.564,0.0,89.9563,0.4208,0.212917,627.7134
Normal-1736.png,Normal,37.0507,57.894,0.0,102.5231,0.5457,0.357971,1103.3864
Normal-1737.png,Normal,22.2201,45.8682,0.0,95.168,0.4073,0.230188,753.4419
Normal-1738.png,Normal,22.096,45.9111,0.0,93.2726,0.3716,0.233845,685.9416
Normal-1739.png,Normal,27.9287,51.7452,0.0,99.0287,0.4888,0.278464,855.5818
Normal-1740.png,Normal,29.1341,52.2055,0.0,99.8557,0.4331,0.288677,843.9446
Normal-1741.png,Normal,27.3049,50.2815,0.0,98.5921,0.4486,0.273643,859.4505
Normal-1742.png,Normal,28.9788,51.1649,0.0,95.0381,0.4611,0.301529,1029.2185
Normal-1743.png,Normal,31.5693,54.4655,0.0,101.3745,0.6067,0.307267,857.1596
Normal-1744.png,Normal,21.7576,49.2823,0.0,105.2436,0.2921,0.204528,715.318
Normal-1745.png,Normal,20.2341,47.0077,0.0,101.7855,0.4022,0.195613,694.2664
Normal-1746.png,Normal,23.7361,48.7411,0.0,99.8474,0.3399,0.23512,739.1686
Normal-1747.png,Normal,25.2496,50.8689,0.0,103.6408,0.4113,0.240613,710.9223
Normal-1748.png,Normal,30.4821,52.88,0.0,102.0289,0.4365,0.295746,783.4233
